IP地址,端口,TLS,数据中心,地区,城市,网络延迟,下载速度
47.236.146.249,2052,false,SIN,Asia Pacific,Singapore,228 ms,4715 kB/s
8.219.110.81,2082,false,SIN,Asia Pacific,Singapore,218 ms,4715 kB/s
8.219.117.198,2095,false,SIN,Asia Pacific,Singapore,226 ms,4704 kB/s
47.236.158.158,2086,false,SIN,Asia Pacific,Singapore,232 ms,4703 kB/s
47.237.95.13,2086,false,SIN,Asia Pacific,Singapore,216 ms,4701 kB/s
47.236.169.15,8880,false,SIN,Asia Pacific,Singapore,231 ms,4698 kB/s
47.236.171.205,8880,false,SIN,Asia Pacific,Singapore,235 ms,4694 kB/s
8.219.98.13,2086,false,SIN,Asia Pacific,Singapore,233 ms,4688 kB/s
47.236.145.85,80,false,SIN,Asia Pacific,Singapore,222 ms,4687 kB/s
47.236.202.91,2086,false,SIN,Asia Pacific,Singapore,236 ms,4673 kB/s
47.236.202.91,2082,false,SIN,Asia Pacific,Singapore,251 ms,4673 kB/s
47.236.169.141,80,false,SIN,Asia Pacific,Singapore,228 ms,4672 kB/s
8.218.211.17,2095,false,HKG,Asia Pacific,Hong Kong,55 ms,4670 kB/s
47.236.170.54,2082,false,SIN,Asia Pacific,Singapore,221 ms,4667 kB/s
47.236.17.193,8880,false,SIN,Asia Pacific,Singapore,231 ms,4666 kB/s
47.236.144.156,8080,false,SIN,Asia Pacific,Singapore,226 ms,4661 kB/s
47.236.144.196,2052,false,SIN,Asia Pacific,Singapore,239 ms,4643 kB/s
47.245.118.70,2082,false,SIN,Asia Pacific,Singapore,232 ms,4641 kB/s
47.237.100.206,8880,false,SIN,Asia Pacific,Singapore,242 ms,4639 kB/s
47.237.95.140,8080,false,SIN,Asia Pacific,Singapore,231 ms,4633 kB/s
47.243.90.180,2086,false,HKG,Asia Pacific,Hong Kong,61 ms,4633 kB/s
47.237.100.206,80,false,SIN,Asia Pacific,Singapore,219 ms,4631 kB/s
47.236.149.107,8880,false,SIN,Asia Pacific,Singapore,240 ms,4628 kB/s
8.219.220.88,2095,false,SIN,Asia Pacific,Singapore,232 ms,4621 kB/s
47.236.10.100,2052,false,SIN,Asia Pacific,Singapore,224 ms,4619 kB/s
47.236.164.215,2052,false,SIN,Asia Pacific,Singapore,235 ms,4618 kB/s
47.236.253.41,2086,false,SIN,Asia Pacific,Singapore,237 ms,4617 kB/s
47.236.253.41,2095,false,SIN,Asia Pacific,Singapore,230 ms,4614 kB/s
47.243.91.58,2086,false,HKG,Asia Pacific,Hong Kong,59 ms,4611 kB/s
47.242.252.237,2082,false,HKG,Asia Pacific,Hong Kong,62 ms,4610 kB/s
47.236.118.216,80,false,SIN,Asia Pacific,Singapore,256 ms,4602 kB/s
47.236.165.25,8880,false,SIN,Asia Pacific,Singapore,242 ms,4602 kB/s
8.219.98.13,8080,false,SIN,Asia Pacific,Singapore,221 ms,4601 kB/s
47.236.171.205,2095,false,SIN,Asia Pacific,Singapore,227 ms,4599 kB/s
47.236.158.158,2082,false,SIN,Asia Pacific,Singapore,228 ms,4597 kB/s
47.236.17.193,2082,false,SIN,Asia Pacific,Singapore,220 ms,4596 kB/s
47.236.165.25,8080,false,SIN,Asia Pacific,Singapore,224 ms,4592 kB/s
47.236.145.85,8080,false,SIN,Asia Pacific,Singapore,243 ms,4591 kB/s
8.222.160.176,2086,false,SIN,Asia Pacific,Singapore,225 ms,4590 kB/s
47.236.205.188,8880,false,SIN,Asia Pacific,Singapore,226 ms,4584 kB/s
47.237.0.31,2095,false,SIN,Asia Pacific,Singapore,224 ms,4580 kB/s
8.210.156.6,2082,false,HKG,Asia Pacific,Hong Kong,61 ms,4579 kB/s
47.236.165.25,2086,false,SIN,Asia Pacific,Singapore,234 ms,4579 kB/s
47.236.172.95,2082,false,SIN,Asia Pacific,Singapore,224 ms,4568 kB/s
47.243.183.127,2086,false,HKG,Asia Pacific,Hong Kong,59 ms,4564 kB/s
47.236.205.188,2086,false,SIN,Asia Pacific,Singapore,235 ms,4561 kB/s
8.219.11.158,8080,false,SIN,Asia Pacific,Singapore,215 ms,4560 kB/s
8.222.179.231,2052,false,SIN,Asia Pacific,Singapore,218 ms,4554 kB/s
47.245.114.163,2052,false,SIN,Asia Pacific,Singapore,228 ms,4552 kB/s
47.237.94.140,2082,false,SIN,Asia Pacific,Singapore,228 ms,4551 kB/s
47.236.123.133,80,false,SIN,Asia Pacific,Singapore,237 ms,4546 kB/s
47.236.166.131,2086,false,SIN,Asia Pacific,Singapore,235 ms,4544 kB/s
47.236.169.164,8880,false,SIN,Asia Pacific,Singapore,232 ms,4544 kB/s
47.236.149.107,2052,false,SIN,Asia Pacific,Singapore,223 ms,4543 kB/s
47.236.170.54,8080,false,SIN,Asia Pacific,Singapore,223 ms,4541 kB/s
8.219.114.201,2086,false,SIN,Asia Pacific,Singapore,234 ms,4539 kB/s
47.237.82.15,2095,false,SIN,Asia Pacific,Singapore,241 ms,4536 kB/s
47.242.232.14,2086,false,HKG,Asia Pacific,Hong Kong,66 ms,4521 kB/s
47.236.180.51,80,false,SIN,Asia Pacific,Singapore,227 ms,4519 kB/s
47.242.252.237,2086,false,HKG,Asia Pacific,Hong Kong,58 ms,4517 kB/s
47.237.0.31,2082,false,SIN,Asia Pacific,Singapore,224 ms,4513 kB/s
47.237.95.13,8880,false,SIN,Asia Pacific,Singapore,245 ms,4512 kB/s
8.217.121.207,80,false,HKG,Asia Pacific,Hong Kong,61 ms,4510 kB/s
8.219.220.88,8080,false,SIN,Asia Pacific,Singapore,250 ms,4506 kB/s
8.222.162.45,2095,false,SIN,Asia Pacific,Singapore,230 ms,4503 kB/s
8.217.193.25,2082,false,HKG,Asia Pacific,Hong Kong,61 ms,4502 kB/s
47.236.97.90,2052,false,SIN,Asia Pacific,Singapore,226 ms,4502 kB/s
47.236.9.152,2082,false,SIN,Asia Pacific,Singapore,226 ms,4494 kB/s
47.236.165.25,2095,false,SIN,Asia Pacific,Singapore,227 ms,4486 kB/s
8.217.250.222,2095,false,HKG,Asia Pacific,Hong Kong,57 ms,4482 kB/s
8.210.192.93,2095,false,HKG,Asia Pacific,Hong Kong,68 ms,4478 kB/s
47.236.169.15,8080,false,SIN,Asia Pacific,Singapore,243 ms,4477 kB/s
8.218.48.92,2086,false,HKG,Asia Pacific,Hong Kong,63 ms,4476 kB/s
47.236.144.156,8880,false,SIN,Asia Pacific,Singapore,242 ms,4474 kB/s
8.219.11.158,8880,false,SIN,Asia Pacific,Singapore,230 ms,4469 kB/s
47.237.83.20,2086,false,SIN,Asia Pacific,Singapore,223 ms,4469 kB/s
47.236.93.176,80,false,SIN,Asia Pacific,Singapore,224 ms,4464 kB/s
47.237.14.220,8880,false,SIN,Asia Pacific,Singapore,221 ms,4455 kB/s
47.236.144.196,8880,false,SIN,Asia Pacific,Singapore,225 ms,4454 kB/s
47.236.9.152,2052,false,SIN,Asia Pacific,Singapore,235 ms,4453 kB/s
8.219.209.14,2082,false,SIN,Asia Pacific,Singapore,218 ms,4445 kB/s
47.237.95.13,2052,false,SIN,Asia Pacific,Singapore,238 ms,4445 kB/s
47.236.167.231,2095,false,SIN,Asia Pacific,Singapore,222 ms,4443 kB/s
47.236.10.100,2095,false,SIN,Asia Pacific,Singapore,223 ms,4443 kB/s
8.219.11.158,80,false,SIN,Asia Pacific,Singapore,227 ms,4433 kB/s
47.236.174.206,2086,false,SIN,Asia Pacific,Singapore,220 ms,4431 kB/s
47.236.87.246,2095,false,SIN,Asia Pacific,Singapore,227 ms,4430 kB/s
8.219.11.158,2086,false,SIN,Asia Pacific,Singapore,239 ms,4426 kB/s
47.242.252.237,2052,false,HKG,Asia Pacific,Hong Kong,62 ms,4425 kB/s
8.218.8.142,2052,false,HKG,Asia Pacific,Hong Kong,57 ms,4425 kB/s
47.236.144.208,80,false,SIN,Asia Pacific,Singapore,220 ms,4425 kB/s
8.217.207.60,8880,false,HKG,Asia Pacific,Hong Kong,65 ms,4422 kB/s
47.236.169.164,2082,false,SIN,Asia Pacific,Singapore,232 ms,4410 kB/s
47.236.169.164,2052,false,SIN,Asia Pacific,Singapore,244 ms,4405 kB/s
47.236.104.11,2086,false,SIN,Asia Pacific,Singapore,237 ms,4404 kB/s
47.236.93.176,8880,false,SIN,Asia Pacific,Singapore,228 ms,4404 kB/s
47.236.169.164,2086,false,SIN,Asia Pacific,Singapore,230 ms,4397 kB/s
47.236.174.206,8880,false,SIN,Asia Pacific,Singapore,226 ms,4393 kB/s
8.222.187.4,2082,false,SIN,Asia Pacific,Singapore,224 ms,4384 kB/s
47.243.90.180,80,false,HKG,Asia Pacific,Hong Kong,64 ms,4379 kB/s
47.236.102.102,2082,false,SIN,Asia Pacific,Singapore,226 ms,4375 kB/s
8.219.189.143,8880,false,SIN,Asia Pacific,Singapore,232 ms,4372 kB/s
8.222.187.4,2095,false,SIN,Asia Pacific,Singapore,226 ms,4366 kB/s
47.236.174.206,80,false,SIN,Asia Pacific,Singapore,230 ms,4365 kB/s
47.236.172.71,8080,false,SIN,Asia Pacific,Singapore,243 ms,4361 kB/s
47.236.202.91,2095,false,SIN,Asia Pacific,Singapore,225 ms,4360 kB/s
47.236.146.249,80,false,SIN,Asia Pacific,Singapore,226 ms,4359 kB/s
47.236.172.71,80,false,SIN,Asia Pacific,Singapore,230 ms,4357 kB/s
47.236.10.182,2082,false,SIN,Asia Pacific,Singapore,231 ms,4351 kB/s
47.245.102.52,2095,false,SIN,Asia Pacific,Singapore,246 ms,4347 kB/s
47.236.93.176,8080,false,SIN,Asia Pacific,Singapore,227 ms,4347 kB/s
8.219.248.47,2086,false,SIN,Asia Pacific,Singapore,234 ms,4343 kB/s
47.236.17.193,2052,false,SIN,Asia Pacific,Singapore,225 ms,4343 kB/s
47.236.158.158,8880,false,SIN,Asia Pacific,Singapore,225 ms,4343 kB/s
8.222.183.242,80,false,SIN,Asia Pacific,Singapore,226 ms,4341 kB/s
47.236.253.41,8080,false,SIN,Asia Pacific,Singapore,252 ms,4339 kB/s
47.237.100.206,2086,false,SIN,Asia Pacific,Singapore,241 ms,4338 kB/s
8.210.3.24,2086,false,HKG,Asia Pacific,Hong Kong,58 ms,4333 kB/s
47.237.94.140,8880,false,SIN,Asia Pacific,Singapore,216 ms,4331 kB/s
8.210.3.24,8080,false,HKG,Asia Pacific,Hong Kong,60 ms,4330 kB/s
8.222.179.231,80,false,SIN,Asia Pacific,Singapore,222 ms,4328 kB/s
47.236.146.249,2095,false,SIN,Asia Pacific,Singapore,228 ms,4324 kB/s
8.219.163.195,8080,false,SIN,Asia Pacific,Singapore,229 ms,4315 kB/s
47.236.5.223,2095,false,SIN,Asia Pacific,Singapore,226 ms,4309 kB/s
47.245.102.52,80,false,SIN,Asia Pacific,Singapore,236 ms,4303 kB/s
47.236.130.95,2082,false,SIN,Asia Pacific,Singapore,226 ms,4295 kB/s
47.237.84.173,2095,false,SIN,Asia Pacific,Singapore,232 ms,4295 kB/s
8.219.114.201,2052,false,SIN,Asia Pacific,Singapore,230 ms,4292 kB/s
47.76.171.106,8080,false,HKG,Asia Pacific,Hong Kong,58 ms,4278 kB/s
8.219.132.64,8080,false,SIN,Asia Pacific,Singapore,228 ms,4277 kB/s
47.237.10.1,2086,false,SIN,Asia Pacific,Singapore,225 ms,4275 kB/s
8.210.245.224,2082,false,HKG,Asia Pacific,Hong Kong,59 ms,4275 kB/s
47.245.102.52,2086,false,SIN,Asia Pacific,Singapore,245 ms,4269 kB/s
47.236.164.215,80,false,SIN,Asia Pacific,Singapore,227 ms,4266 kB/s
47.236.9.152,2086,false,SIN,Asia Pacific,Singapore,225 ms,4266 kB/s
8.218.222.36,2086,false,HKG,Asia Pacific,Hong Kong,55 ms,4263 kB/s
47.237.14.220,2086,false,SIN,Asia Pacific,Singapore,223 ms,4260 kB/s
47.236.174.206,2095,false,SIN,Asia Pacific,Singapore,236 ms,4256 kB/s
47.236.158.158,80,false,SIN,Asia Pacific,Singapore,218 ms,4252 kB/s
47.236.172.71,2086,false,SIN,Asia Pacific,Singapore,220 ms,4249 kB/s
8.219.248.47,2052,false,SIN,Asia Pacific,Singapore,221 ms,4248 kB/s
47.236.169.141,8880,false,SIN,Asia Pacific,Singapore,223 ms,4244 kB/s
47.237.0.31,2086,false,SIN,Asia Pacific,Singapore,220 ms,4242 kB/s
47.236.164.215,8880,false,SIN,Asia Pacific,Singapore,231 ms,4242 kB/s
47.237.8.82,2086,false,SIN,Asia Pacific,Singapore,242 ms,4239 kB/s
8.210.245.224,2086,false,HKG,Asia Pacific,Hong Kong,61 ms,4239 kB/s
47.237.84.173,2052,false,SIN,Asia Pacific,Singapore,228 ms,4233 kB/s
8.219.98.13,2082,false,SIN,Asia Pacific,Singapore,230 ms,4228 kB/s
47.236.172.95,8880,false,SIN,Asia Pacific,Singapore,246 ms,4212 kB/s
47.236.104.11,80,false,SIN,Asia Pacific,Singapore,238 ms,4209 kB/s
47.236.165.25,2082,false,SIN,Asia Pacific,Singapore,226 ms,4207 kB/s
47.236.145.85,2052,false,SIN,Asia Pacific,Singapore,222 ms,4195 kB/s
47.237.92.26,2052,false,SIN,Asia Pacific,Singapore,234 ms,4190 kB/s
47.237.100.206,2052,false,SIN,Asia Pacific,Singapore,227 ms,4183 kB/s
47.237.100.206,8080,false,SIN,Asia Pacific,Singapore,225 ms,4181 kB/s
47.236.102.102,80,false,SIN,Asia Pacific,Singapore,228 ms,4174 kB/s
47.236.254.120,2082,false,SIN,Asia Pacific,Singapore,222 ms,4169 kB/s
8.222.165.117,2086,false,SIN,Asia Pacific,Singapore,230 ms,4166 kB/s
47.237.81.112,2095,false,SIN,Asia Pacific,Singapore,213 ms,4164 kB/s
47.236.172.95,2095,false,SIN,Asia Pacific,Singapore,232 ms,4152 kB/s
47.243.169.63,2095,false,HKG,Asia Pacific,Hong Kong,58 ms,4140 kB/s
47.236.172.95,2086,false,SIN,Asia Pacific,Singapore,236 ms,4131 kB/s
47.237.95.146,2095,false,SIN,Asia Pacific,Singapore,226 ms,4127 kB/s
8.219.209.14,2086,false,SIN,Asia Pacific,Singapore,237 ms,4119 kB/s
8.217.207.60,2086,false,HKG,Asia Pacific,Hong Kong,62 ms,4118 kB/s
47.236.118.216,2052,false,SIN,Asia Pacific,Singapore,228 ms,4109 kB/s
47.236.144.48,8080,false,SIN,Asia Pacific,Singapore,223 ms,4108 kB/s
47.236.202.91,80,false,SIN,Asia Pacific,Singapore,221 ms,4103 kB/s
47.237.84.173,2082,false,SIN,Asia Pacific,Singapore,221 ms,4100 kB/s
47.237.95.13,2095,false,SIN,Asia Pacific,Singapore,220 ms,4090 kB/s
47.237.94.140,80,false,SIN,Asia Pacific,Singapore,229 ms,4086 kB/s
47.236.17.193,8080,false,SIN,Asia Pacific,Singapore,243 ms,4086 kB/s
47.237.11.182,8880,false,SIN,Asia Pacific,Singapore,223 ms,4084 kB/s
47.236.167.231,2086,false,SIN,Asia Pacific,Singapore,225 ms,4082 kB/s
47.236.10.182,2086,false,SIN,Asia Pacific,Singapore,229 ms,4080 kB/s
8.219.248.47,2095,false,SIN,Asia Pacific,Singapore,225 ms,4070 kB/s
47.236.121.23,8880,false,SIN,Asia Pacific,Singapore,251 ms,4066 kB/s
8.222.191.138,8880,false,SIN,Asia Pacific,Singapore,228 ms,4059 kB/s
47.236.172.71,2095,false,SIN,Asia Pacific,Singapore,233 ms,4057 kB/s
8.219.98.13,80,false,SIN,Asia Pacific,Singapore,224 ms,4057 kB/s
8.219.114.201,80,false,SIN,Asia Pacific,Singapore,223 ms,4052 kB/s
8.222.167.147,2082,false,SIN,Asia Pacific,Singapore,231 ms,4051 kB/s
47.236.169.141,2086,false,SIN,Asia Pacific,Singapore,227 ms,4043 kB/s
47.237.11.182,8080,false,SIN,Asia Pacific,Singapore,220 ms,4038 kB/s
47.242.79.71,2086,false,HKG,Asia Pacific,Hong Kong,58 ms,4037 kB/s
47.236.150.13,2052,false,SIN,Asia Pacific,Singapore,229 ms,4035 kB/s
47.237.10.1,2082,false,SIN,Asia Pacific,Singapore,226 ms,4032 kB/s
47.236.237.90,8080,false,SIN,Asia Pacific,Singapore,237 ms,4029 kB/s
8.222.165.117,80,false,SIN,Asia Pacific,Singapore,238 ms,4027 kB/s
8.217.250.222,8880,false,HKG,Asia Pacific,Hong Kong,61 ms,4024 kB/s
8.222.160.176,8880,false,SIN,Asia Pacific,Singapore,230 ms,4020 kB/s
8.222.183.242,2095,false,SIN,Asia Pacific,Singapore,231 ms,4017 kB/s
8.219.220.88,2082,false,SIN,Asia Pacific,Singapore,242 ms,4013 kB/s
47.243.206.150,80,false,HKG,Asia Pacific,Hong Kong,55 ms,4010 kB/s
47.236.97.90,8880,false,SIN,Asia Pacific,Singapore,232 ms,4009 kB/s
47.236.169.141,2052,false,SIN,Asia Pacific,Singapore,238 ms,4006 kB/s
47.237.86.185,2082,false,SIN,Asia Pacific,Singapore,224 ms,4004 kB/s
47.236.170.54,2095,false,SIN,Asia Pacific,Singapore,227 ms,3995 kB/s
47.237.14.220,80,false,SIN,Asia Pacific,Singapore,236 ms,3992 kB/s
47.236.150.13,2095,false,SIN,Asia Pacific,Singapore,225 ms,3991 kB/s
47.236.10.100,2082,false,SIN,Asia Pacific,Singapore,242 ms,3987 kB/s
47.236.5.223,8880,false,SIN,Asia Pacific,Singapore,241 ms,3981 kB/s
8.219.83.71,2052,false,SIN,Asia Pacific,Singapore,236 ms,3977 kB/s
47.243.183.127,2095,false,HKG,Asia Pacific,Hong Kong,65 ms,3977 kB/s
47.237.95.156,2082,false,SIN,Asia Pacific,Singapore,223 ms,3976 kB/s
8.222.191.138,2082,false,SIN,Asia Pacific,Singapore,237 ms,3972 kB/s
8.219.209.14,80,false,SIN,Asia Pacific,Singapore,241 ms,3971 kB/s
8.218.48.92,80,false,HKG,Asia Pacific,Hong Kong,62 ms,3969 kB/s
47.236.169.15,2082,false,SIN,Asia Pacific,Singapore,225 ms,3966 kB/s
47.236.237.90,2095,false,SIN,Asia Pacific,Singapore,219 ms,3964 kB/s
8.222.183.242,8880,false,SIN,Asia Pacific,Singapore,231 ms,3962 kB/s
47.236.123.133,2095,false,SIN,Asia Pacific,Singapore,236 ms,3955 kB/s
47.237.95.146,8880,false,SIN,Asia Pacific,Singapore,222 ms,3941 kB/s
47.236.150.13,8880,false,SIN,Asia Pacific,Singapore,227 ms,3936 kB/s
47.237.86.185,2086,false,SIN,Asia Pacific,Singapore,239 ms,3931 kB/s
47.236.168.17,2095,false,SIN,Asia Pacific,Singapore,223 ms,3929 kB/s
8.222.162.45,80,false,SIN,Asia Pacific,Singapore,245 ms,3927 kB/s
47.236.149.107,2082,false,SIN,Asia Pacific,Singapore,239 ms,3921 kB/s
8.217.121.207,2095,false,HKG,Asia Pacific,Hong Kong,66 ms,3917 kB/s
47.236.205.188,2082,false,SIN,Asia Pacific,Singapore,225 ms,3915 kB/s
47.237.95.146,2082,false,SIN,Asia Pacific,Singapore,226 ms,3911 kB/s
8.219.110.81,2095,false,SIN,Asia Pacific,Singapore,248 ms,3909 kB/s
47.236.87.246,8880,false,SIN,Asia Pacific,Singapore,226 ms,3903 kB/s
47.237.86.185,8880,false,SIN,Asia Pacific,Singapore,228 ms,3902 kB/s
8.222.187.4,2052,false,SIN,Asia Pacific,Singapore,233 ms,3902 kB/s
47.237.81.112,80,false,SIN,Asia Pacific,Singapore,222 ms,3900 kB/s
47.236.166.131,8880,false,SIN,Asia Pacific,Singapore,229 ms,3899 kB/s
47.237.82.15,2086,false,SIN,Asia Pacific,Singapore,237 ms,3899 kB/s
47.237.82.15,2052,false,SIN,Asia Pacific,Singapore,230 ms,3852 kB/s
8.222.179.231,2095,false,SIN,Asia Pacific,Singapore,219 ms,3852 kB/s
47.236.123.133,8080,false,SIN,Asia Pacific,Singapore,234 ms,3848 kB/s
47.237.95.156,2086,false,SIN,Asia Pacific,Singapore,234 ms,3844 kB/s
47.236.121.23,2082,false,SIN,Asia Pacific,Singapore,241 ms,3844 kB/s
47.236.164.215,2082,false,SIN,Asia Pacific,Singapore,232 ms,3842 kB/s
47.236.170.54,2052,false,SIN,Asia Pacific,Singapore,229 ms,3840 kB/s
8.219.98.13,2052,false,SIN,Asia Pacific,Singapore,246 ms,3835 kB/s
8.219.220.88,2086,false,SIN,Asia Pacific,Singapore,232 ms,3831 kB/s
47.236.167.231,2052,false,SIN,Asia Pacific,Singapore,231 ms,3829 kB/s
8.219.248.47,8880,false,SIN,Asia Pacific,Singapore,234 ms,3829 kB/s
8.222.160.176,2052,false,SIN,Asia Pacific,Singapore,222 ms,3827 kB/s
8.219.120.87,80,false,SIN,Asia Pacific,Singapore,217 ms,3822 kB/s
8.210.245.224,2095,false,HKG,Asia Pacific,Hong Kong,64 ms,3821 kB/s
47.242.79.71,2052,false,HKG,Asia Pacific,Hong Kong,55 ms,3816 kB/s
8.219.163.195,80,false,SIN,Asia Pacific,Singapore,238 ms,3816 kB/s
8.222.187.4,8880,false,SIN,Asia Pacific,Singapore,224 ms,3810 kB/s
47.237.86.185,8080,false,SIN,Asia Pacific,Singapore,228 ms,3805 kB/s
47.245.118.70,2086,false,SIN,Asia Pacific,Singapore,236 ms,3804 kB/s
8.219.163.195,2082,false,SIN,Asia Pacific,Singapore,265 ms,3791 kB/s
47.243.206.150,2095,false,HKG,Asia Pacific,Hong Kong,56 ms,3787 kB/s
47.236.87.246,8080,false,SIN,Asia Pacific,Singapore,225 ms,3787 kB/s
47.236.254.120,2052,false,SIN,Asia Pacific,Singapore,231 ms,3782 kB/s
47.236.130.95,80,false,SIN,Asia Pacific,Singapore,215 ms,3780 kB/s
47.236.164.215,2086,false,SIN,Asia Pacific,Singapore,229 ms,3776 kB/s
47.237.95.140,2095,false,SIN,Asia Pacific,Singapore,242 ms,3764 kB/s
47.237.84.173,8880,false,SIN,Asia Pacific,Singapore,222 ms,3758 kB/s
8.219.189.143,80,false,SIN,Asia Pacific,Singapore,216 ms,3746 kB/s
47.243.74.220,80,false,HKG,Asia Pacific,Hong Kong,61 ms,3744 kB/s
8.222.162.45,8880,false,SIN,Asia Pacific,Singapore,232 ms,3743 kB/s
47.236.83.239,2095,false,SIN,Asia Pacific,Singapore,242 ms,3740 kB/s
47.237.92.26,2095,false,SIN,Asia Pacific,Singapore,241 ms,3738 kB/s
47.243.74.220,2052,false,HKG,Asia Pacific,Hong Kong,59 ms,3738 kB/s
47.236.169.141,2082,false,SIN,Asia Pacific,Singapore,244 ms,3733 kB/s
47.236.172.95,8080,false,SIN,Asia Pacific,Singapore,251 ms,3733 kB/s
8.219.163.195,2052,false,SIN,Asia Pacific,Singapore,228 ms,3731 kB/s
8.222.187.4,2086,false,SIN,Asia Pacific,Singapore,230 ms,3718 kB/s
47.236.146.249,2086,false,SIN,Asia Pacific,Singapore,226 ms,3711 kB/s
47.76.146.1,2086,false,HKG,Asia Pacific,Hong Kong,60 ms,3710 kB/s
47.236.5.223,2052,false,SIN,Asia Pacific,Singapore,222 ms,3708 kB/s
47.242.157.96,8080,false,HKG,Asia Pacific,Hong Kong,63 ms,3708 kB/s
8.219.209.14,2095,false,SIN,Asia Pacific,Singapore,239 ms,3704 kB/s
47.243.91.58,2095,false,HKG,Asia Pacific,Hong Kong,59 ms,3701 kB/s
47.237.82.15,2082,false,SIN,Asia Pacific,Singapore,223 ms,3695 kB/s
47.236.123.133,8880,false,SIN,Asia Pacific,Singapore,243 ms,3689 kB/s
47.236.125.62,8880,false,NRT,Asia Pacific,Tokyo,290 ms,3685 kB/s
47.236.102.102,2086,false,SIN,Asia Pacific,Singapore,225 ms,3684 kB/s
47.237.8.82,2082,false,SIN,Asia Pacific,Singapore,239 ms,3683 kB/s
47.236.174.206,2052,false,SIN,Asia Pacific,Singapore,230 ms,3682 kB/s
47.236.253.41,80,false,SIN,Asia Pacific,Singapore,228 ms,3671 kB/s
47.76.146.1,8080,false,HKG,Asia Pacific,Hong Kong,60 ms,3669 kB/s
8.222.160.176,2082,false,SIN,Asia Pacific,Singapore,225 ms,3667 kB/s
47.236.145.85,2086,false,SIN,Asia Pacific,Singapore,227 ms,3665 kB/s
47.237.8.82,8880,false,SIN,Asia Pacific,Singapore,228 ms,3663 kB/s
47.237.100.206,2095,false,SIN,Asia Pacific,Singapore,229 ms,3638 kB/s
47.236.166.131,8080,false,SIN,Asia Pacific,Singapore,232 ms,3637 kB/s
8.217.207.60,8080,false,HKG,Asia Pacific,Hong Kong,63 ms,3636 kB/s
47.237.0.31,8080,false,SIN,Asia Pacific,Singapore,214 ms,3636 kB/s
47.237.8.82,80,false,SIN,Asia Pacific,Singapore,248 ms,3629 kB/s
47.236.144.208,8080,false,SIN,Asia Pacific,Singapore,219 ms,3628 kB/s
47.236.125.62,2082,false,NRT,Asia Pacific,Tokyo,305 ms,3626 kB/s
47.236.174.206,8080,false,SIN,Asia Pacific,Singapore,237 ms,3622 kB/s
47.237.95.156,8880,false,SIN,Asia Pacific,Singapore,234 ms,3622 kB/s
8.219.189.143,2095,false,SIN,Asia Pacific,Singapore,221 ms,3611 kB/s
47.236.97.90,80,false,SIN,Asia Pacific,Singapore,232 ms,3610 kB/s
47.237.82.15,8080,false,SIN,Asia Pacific,Singapore,222 ms,3610 kB/s
47.243.206.150,2086,false,HKG,Asia Pacific,Hong Kong,58 ms,3603 kB/s
47.237.10.1,80,false,SIN,Asia Pacific,Singapore,233 ms,3590 kB/s
47.236.180.51,2082,false,SIN,Asia Pacific,Singapore,243 ms,3586 kB/s
47.243.107.148,2086,false,HKG,Asia Pacific,Hong Kong,58 ms,3580 kB/s
8.222.162.45,2082,false,SIN,Asia Pacific,Singapore,239 ms,3579 kB/s
47.237.81.112,8080,false,SIN,Asia Pacific,Singapore,257 ms,3573 kB/s
8.218.53.110,2052,false,HKG,Asia Pacific,Hong Kong,71 ms,3572 kB/s
47.237.8.82,2052,false,SIN,Asia Pacific,Singapore,236 ms,3560 kB/s
8.218.2.181,2095,false,HKG,Asia Pacific,Hong Kong,54 ms,3527 kB/s
47.236.144.208,2086,false,SIN,Asia Pacific,Singapore,221 ms,3526 kB/s
47.245.102.52,2052,false,SIN,Asia Pacific,Singapore,253 ms,3522 kB/s
8.218.155.238,8080,false,HKG,Asia Pacific,Hong Kong,61 ms,3508 kB/s
47.243.107.148,2082,false,HKG,Asia Pacific,Hong Kong,58 ms,3491 kB/s
47.236.83.239,8080,false,SIN,Asia Pacific,Singapore,237 ms,3485 kB/s
47.237.11.182,80,false,SIN,Asia Pacific,Singapore,228 ms,3471 kB/s
47.237.84.173,80,false,SIN,Asia Pacific,Singapore,240 ms,3466 kB/s
47.237.95.13,80,false,SIN,Asia Pacific,Singapore,224 ms,3460 kB/s
47.237.83.20,2082,false,SIN,Asia Pacific,Singapore,242 ms,3456 kB/s
8.210.65.1,2095,false,HKG,Asia Pacific,Hong Kong,60 ms,3455 kB/s
47.237.11.182,2095,false,SIN,Asia Pacific,Singapore,228 ms,3441 kB/s
47.236.104.11,2082,false,SIN,Asia Pacific,Singapore,240 ms,3438 kB/s
8.218.2.181,2086,false,HKG,Asia Pacific,Hong Kong,59 ms,3428 kB/s
47.236.171.205,2082,false,SIN,Asia Pacific,Singapore,229 ms,3423 kB/s
47.237.11.182,2082,false,SIN,Asia Pacific,Singapore,230 ms,3410 kB/s
47.237.81.112,2086,false,SIN,Asia Pacific,Singapore,244 ms,3410 kB/s
47.237.14.220,2052,false,SIN,Asia Pacific,Singapore,249 ms,3409 kB/s
47.236.205.188,2095,false,SIN,Asia Pacific,Singapore,229 ms,3395 kB/s
8.219.132.64,8880,false,SIN,Asia Pacific,Singapore,223 ms,3386 kB/s
47.237.11.182,2052,false,SIN,Asia Pacific,Singapore,247 ms,3385 kB/s
